,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
19,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.30569589138031006,0.6942993998527527,0.30569732189178467,hg90,gemma2b-tuned112,False,large yellow circle
20,"[' False', ' True', 'False', ' false', 'True']", False,1,False,0.23792770504951477,0.7620630860328674,0.23792989552021027,hg90,gemma2b-tuned112,True,large green rectangle
21,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.0821065679192543,0.9178926348686218,0.08210663497447968,hg90,gemma2b-tuned112,True,small blue rectangle
22,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.3684028685092926,0.631589412689209,0.3684057295322418,hg90,gemma2b-tuned112,True,medium green rectangle
23,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.16885359585285187,0.8311265110969543,0.16885696351528168,hg90,gemma2b-tuned112,False,small blue circle
24,"[' False', ' True', 'False', ' false', 'True']", False,0,False,0.27982428669929504,0.720160722732544,0.2798284888267517,hg90,gemma2b-tuned112,False,large blue rectangle
25,"[' False', ' True', 'False', ' None', ' Unknown']", False,0,False,0.11047068983316422,0.8895251154899597,0.11047115176916122,hg90,gemma2b-tuned112,False,medium green triangle
26,"[' False', ' True', 'False', ' false', 'True']", False,0,False,0.20561426877975464,0.7943819761276245,0.20561504364013672,hg90,gemma2b-tuned112,False,large blue triangle
27,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.2861687242984772,0.7138294577598572,0.28616923093795776,hg90,gemma2b-tuned112,False,medium blue circle
28,"[' False', ' True', 'False', 'True', ' false']", False,1,False,0.28776654601097107,0.7122290134429932,0.28776782751083374,hg90,gemma2b-tuned112,False,small green rectangle
29,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.6442223787307739,0.355773389339447,0.6442251205444336,hg90,gemma2b-tuned112,True,large yellow triangle
30,"[' False', ' True', ' TRUE', ' false', ' FALSE']", False,1,False,0.39606547355651855,0.603927731513977,0.39606815576553345,hg90,gemma2b-tuned112,False,small blue triangle
31,"[' True', ' False', 'True', 'False', ' false']", True,0,True,0.5793954730033875,0.4205959737300873,0.5794004201889038,hg90,gemma2b-tuned112,True,large yellow circle
32,"[' False', ' True', 'False', 'True', ' None']", False,1,False,0.3040406107902527,0.6959558725357056,0.30404168367385864,hg90,gemma2b-tuned112,False,small blue circle
33,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.5736718773841858,0.4263167381286621,0.5736784338951111,hg90,gemma2b-tuned112,False,small yellow rectangle
34,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.18010595440864563,0.8198900818824768,0.18010666966438293,hg90,gemma2b-tuned112,True,small blue circle
35,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.5486710071563721,0.4513244926929474,0.5486735105514526,hg90,gemma2b-tuned112,True,large green circle
36,"[' True', ' False', 'True', ' false', 'False']", True,1,True,0.5793969631195068,0.4205970764160156,0.5794004201889038,hg90,gemma2b-tuned112,True,medium yellow triangle
37,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.6495727896690369,0.35041823983192444,0.6495785713195801,hg90,gemma2b-tuned112,False,large blue circle
38,"[' False', ' True', 'False', ' false', 'True']", False,1,False,0.3140493929386139,0.6859469413757324,0.314050555229187,hg90,gemma2b-tuned112,False,small blue triangle
39,"[' False', ' True', ' false', 'False', ' None']", False,1,False,0.18476565182209015,0.815224289894104,0.18476751446723938,hg90,gemma2b-tuned112,False,medium blue rectangle
40,"[' False', ' True', ' false', 'False', 'True']", False,0,False,0.2254154533147812,0.7745794057846069,0.2254166156053543,hg90,gemma2b-tuned112,False,large blue circle
41,"[' False', ' True', 'True', 'False', ' false']", False,0,False,0.4843749403953552,0.5156144499778748,0.4843800663948059,hg90,gemma2b-tuned112,True,small yellow rectangle
42,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.5370384454727173,0.4629560708999634,0.5370413661003113,hg90,gemma2b-tuned112,False,small yellow triangle
43,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.2523813545703888,0.7476080060005188,0.2523840367794037,hg90,gemma2b-tuned112,True,medium blue circle
44,"[' False', ' True', 'False', 'True', ' false']", False,1,False,0.3468702733516693,0.6531216502189636,0.34687307476997375,hg90,gemma2b-tuned112,False,small green rectangle
45,"[' True', ' False', 'True', ' false', 'False']", True,0,True,0.6187779307365417,0.3812180161476135,0.6187804341316223,hg90,gemma2b-tuned112,True,medium green circle
46,"[' True', ' False', ' false', 'True', 'False']", True,0,True,0.6076515913009644,0.3923293650150299,0.6076631546020508,hg90,gemma2b-tuned112,True,large green rectangle
47,"[' False', ' True', ' false', 'False', 'True']", False,1,False,0.4092155396938324,0.5907716155052185,0.409220814704895,hg90,gemma2b-tuned112,True,large blue rectangle
48,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.5831968784332275,0.41679203510284424,0.5832033157348633,hg90,gemma2b-tuned112,True,medium blue rectangle
49,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.5736770033836365,0.42632055282592773,0.5736784338951111,hg90,gemma2b-tuned112,False,medium green circle
50,"[' True', ' False', ' TRUE', 'True', ' false']", True,1,True,0.6020581722259521,0.3979361653327942,0.6020615696907043,hg90,gemma2b-tuned112,True,medium green rectangle
51,"[' False', ' True', 'False', 'True', ' false']", False,1,False,0.3380758762359619,0.6619204878807068,0.3380770981311798,hg90,gemma2b-tuned112,True,large blue triangle
52,"[' False', ' True', ' false', 'False', 'True']", False,0,False,0.34158095717430115,0.6584145426750183,0.3415825068950653,hg90,gemma2b-tuned112,True,small blue triangle
53,"[' False', ' True', ' None', 'True', ' false']", False,1,False,0.4785258173942566,0.5214678645133972,0.47852882742881775,hg90,gemma2b-tuned112,False,small yellow triangle
54,"[' True', ' False', 'True', ' TRUE', ' None']", True,1,True,0.6791730523109436,0.32081863284111023,0.6791787147521973,hg90,gemma2b-tuned112,True,small yellow rectangle
55,"[' True', ' False', 'True', 'False', ' TRUE']", True,0,True,0.63882976770401,0.36116161942481995,0.6388352513313293,hg90,gemma2b-tuned112,False,medium blue rectangle
56,"[' True', ' False', 'True', ' TRUE', ' false']", True,1,True,0.7233032584190369,0.2766881585121155,0.7233094573020935,hg90,gemma2b-tuned112,True,large blue rectangle
57,"[' True', ' False', 'True', ' TRUE', 'False']", True,0,True,0.6723301410675049,0.3276675343513489,0.672331690788269,hg90,gemma2b-tuned112,True,large blue triangle
58,"[' True', ' False', 'True', ' false', 'False']", True,1,True,0.6976013779640198,0.3023878335952759,0.6976088881492615,hg90,gemma2b-tuned112,True,medium yellow rectangle
59,"[' True', ' False', 'True', ' false', ' TRUE']", True,1,True,0.6791718602180481,0.32081806659698486,0.6791787147521973,hg90,gemma2b-tuned112,True,small blue triangle
60,"[' True', ' False', ' false', ' TRUE', 'True']", True,0,True,0.525366485118866,0.47462907433509827,0.5253688097000122,hg90,gemma2b-tuned112,True,small green rectangle
61,"[' True', ' False', 'True', 'False', ' None']", True,1,True,0.707400918006897,0.29259371757507324,0.7074047327041626,hg90,gemma2b-tuned112,True,large green circle
62,"[' True', ' False', 'True', ' false', 'False']", True,1,True,0.6926394701004028,0.30735689401626587,0.6926419734954834,hg90,gemma2b-tuned112,True,small green circle
63,"[' True', ' False', 'True', 'False', ' false']", True,1,True,0.5983089804649353,0.4016856551170349,0.5983121991157532,hg90,gemma2b-tuned112,False,large yellow triangle
64,"[' True', ' False', 'True', 'False', ' TRUE']", True,1,True,0.8006880879402161,0.19930702447891235,0.8006920218467712,hg90,gemma2b-tuned112,False,large yellow rectangle
65,"[' True', ' False', 'True', 'False', ' false']", True,0,True,0.5234159231185913,0.4765756130218506,0.5234203338623047,hg90,gemma2b-tuned112,False,small green circle
66,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.46489769220352173,0.5350939631462097,0.46490156650543213,hg90,gemma2b-tuned112,False,small yellow triangle
67,"[' False', ' True', 'False', ' false', 'True']", False,0,False,0.3398217260837555,0.6601608991622925,0.33982762694358826,hg90,gemma2b-tuned112,False,medium yellow rectangle
68,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.3629660904407501,0.6370252966880798,0.36296921968460083,hg90,gemma2b-tuned112,False,large yellow triangle
69,"[' False', ' True', ' false', 'False', ' None']", False,1,False,0.15203192830085754,0.8479660153388977,0.15203224122524261,hg90,gemma2b-tuned112,False,medium blue triangle
70,"[' True', ' False', 'True', ' false', ' TRUE']", True,1,True,0.6477891206741333,0.3521968424320221,0.6477982401847839,hg90,gemma2b-tuned112,False,large blue rectangle
71,"[' False', ' True', ' false', 'False', ' None']", False,0,False,0.3398246765136719,0.6601666212081909,0.33982762694358826,hg90,gemma2b-tuned112,False,large yellow triangle
