,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
23,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.08609059453010559,0.9131232500076294,0.08615832775831223,hg53,gemma2b-pretrained,True,large blue circle
24,"[' False', ' True', ' false', 'False', '  ']", False,1,False,0.25276532769203186,0.7453356981277466,0.2532462477684021,hg53,gemma2b-pretrained,False,small yellow rectangle
25,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.1239035576581955,0.8752970099449158,0.12400268763303757,hg53,gemma2b-pretrained,False,small blue rectangle
26,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.12051509320735931,0.8784611821174622,0.12063859403133392,hg53,gemma2b-pretrained,False,small yellow triangle
27,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.049173928797245026,0.9504488110542297,0.049192484468221664,hg53,gemma2b-pretrained,False,small blue triangle
28,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.1490681916475296,0.8505029678344727,0.1491321474313736,hg53,gemma2b-pretrained,False,large yellow circle
29,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.12529289722442627,0.8741479516029358,0.12536299228668213,hg53,gemma2b-pretrained,False,small yellow circle
30,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.2173595130443573,0.7808091640472412,0.21775829792022705,hg53,gemma2b-pretrained,False,medium blue rectangle
31,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.051790300756692886,0.9477688670158386,0.051813140511512756,hg53,gemma2b-pretrained,False,small yellow triangle
32,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.05705100670456886,0.9427018165588379,0.05706511065363884,hg53,gemma2b-pretrained,False,large blue triangle
33,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.09949536621570587,0.9000656008720398,0.09953907132148743,hg53,gemma2b-pretrained,False,medium blue circle
34,"[' False', ' True', ' false', ' true', '  ']", False,0,False,0.3075113892555237,0.6906525492668152,0.30807703733444214,hg53,gemma2b-pretrained,True,small blue circle
35,"[' False', ' True', ' false', 'False', 'True']", False,0,False,0.49063244462013245,0.5083003640174866,0.49115657806396484,hg53,gemma2b-pretrained,False,large blue circle
36,"[' False', ' True', ' false', 'False', '  ']", False,1,False,0.054200589656829834,0.9455030560493469,0.0542166568338871,hg53,gemma2b-pretrained,False,large yellow triangle
37,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.05457938089966774,0.9451249241828918,0.054595526307821274,hg53,gemma2b-pretrained,False,small yellow circle
38,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.21213342249393463,0.7871425747871399,0.21228712797164917,hg53,gemma2b-pretrained,False,large yellow circle
39,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.09032382816076279,0.9092928767204285,0.09035846590995789,hg53,gemma2b-pretrained,False,medium green triangle
40,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.08930296450853348,0.9104732275009155,0.08932295441627502,hg53,gemma2b-pretrained,False,large green circle
41,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.06219121441245079,0.9375214576721191,0.06220909208059311,hg53,gemma2b-pretrained,False,small green rectangle
42,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.11644108593463898,0.8831474781036377,0.11648901551961899,hg53,gemma2b-pretrained,False,medium yellow circle
43,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.017645135521888733,0.9822262525558472,0.017647406086325645,hg53,gemma2b-pretrained,False,large yellow rectangle
44,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.03001435659825802,0.9698104858398438,0.030019614845514297,hg53,gemma2b-pretrained,False,medium blue circle
45,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.02387933060526848,0.9758940935134888,0.023884741589426994,hg53,gemma2b-pretrained,False,large yellow triangle
46,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.03499932587146759,0.964738667011261,0.035008497536182404,hg53,gemma2b-pretrained,False,medium green rectangle
47,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.016462206840515137,0.9833714365959167,0.016464946791529655,hg53,gemma2b-pretrained,False,small yellow rectangle
48,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.008497022092342377,0.99143385887146,0.008497609756886959,hg53,gemma2b-pretrained,False,large yellow triangle
49,"[' False', ' True', ' false', 'False', ' F']", False,0,False,0.01705940067768097,0.9828400611877441,0.01706111617386341,hg53,gemma2b-pretrained,False,large blue triangle
50,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.0352524071931839,0.9645832180976868,0.035258203744888306,hg53,gemma2b-pretrained,False,medium blue circle
51,"[' False', ' True', ' false', ' true', 'False']", False,1,False,0.3113240599632263,0.687831461429596,0.3115871846675873,hg53,gemma2b-pretrained,False,medium green rectangle
52,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.03731401264667511,0.9624255299568176,0.037323735654354095,hg53,gemma2b-pretrained,False,medium blue rectangle
53,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.05129658803343773,0.9483447074890137,0.05131499469280243,hg53,gemma2b-pretrained,False,small yellow triangle
54,"[' False', ' True', ' false', ' true', '  ']", False,1,False,0.4576050341129303,0.5414544343948364,0.4580358564853668,hg53,gemma2b-pretrained,False,large yellow triangle
55,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.02627403475344181,0.973547637462616,0.026278721168637276,hg53,gemma2b-pretrained,False,medium blue triangle
56,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.013195384293794632,0.9867100119590759,0.013196632266044617,hg53,gemma2b-pretrained,False,medium green circle
57,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.02502932772040367,0.9747790694236755,0.02503412589430809,hg53,gemma2b-pretrained,False,small yellow rectangle
58,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.05716520547866821,0.9426117539405823,0.05717795714735985,hg53,gemma2b-pretrained,False,large green rectangle
59,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.006325731053948402,0.9935865998268127,0.006326285656541586,hg53,gemma2b-pretrained,False,small green circle
60,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.018507666885852814,0.9813455939292908,0.018510382622480392,hg53,gemma2b-pretrained,False,medium green triangle
61,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.010256718844175339,0.989617645740509,0.010258007794618607,hg53,gemma2b-pretrained,False,medium blue triangle
62,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.003276009811088443,0.9966851472854614,0.0032761371694505215,hg53,gemma2b-pretrained,False,small blue rectangle
63,"[' False', ' True', 'False', ' false', '\n']", False,0,False,0.0051192124374210835,0.9948258996009827,0.005119493696838617,hg53,gemma2b-pretrained,False,small green rectangle
64,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.03522954136133194,0.9646472334861755,0.03523388132452965,hg53,gemma2b-pretrained,False,large green circle
